,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1677,South Lake Union,47.622011276595764,-122.33604221276607,Gold Bar,47.620558930222934,-122.33989156729106,Bar
1678,South Lake Union,47.622011276595764,-122.33604221276607,Kati Vegan Thai,47.620864233000646,-122.33334017463096,Vegetarian / Vegan Restaurant
1679,South Lake Union,47.622011276595764,-122.33604221276607,Chipotle Mexican Grill,47.62033584700713,-122.33808066410347,Mexican Restaurant
1680,South Lake Union,47.622011276595764,-122.33604221276607,Kai Market,47.622882490156535,-122.33422852441008,Grocery Store
1681,South Lake Union,47.622011276595764,-122.33604221276607,Brave Horse Tavern,47.62134968909497,-122.33695219142568,Gastropub
1682,South Lake Union,47.622011276595764,-122.33604221276607,Tacos El Tajin,47.62167673375413,-122.33481048671243,Food Truck
1683,South Lake Union,47.622011276595764,-122.33604221276607,Amazon - Van Vorst (SEA21),47.6226062179635,-122.33621805335255,Office
1684,South Lake Union,47.622011276595764,-122.33604221276607,Glazer's Camera,47.62318606249597,-122.34054188849039,Camera Store
1685,South Lake Union,47.622011276595764,-122.33604221276607,Evoke Coffee Co,47.62077988589211,-122.33982810330853,Coffee Shop
1686,South Lake Union,47.622011276595764,-122.33604221276607,Banya 5,47.620346803601926,-122.3398377391862,Spa
1687,South Lake Union,47.622011276595764,-122.33604221276607,Homegrown,47.6202153268095,-122.33848177511616,Sandwich Place
1688,South Lake Union,47.622011276595764,-122.33604221276607,Caffe Vita - Amazon,47.62265958864869,-122.33599121360675,Coffee Shop
1689,South Lake Union,47.622011276595764,-122.33604221276607,Capital One Café,47.621871,-122.338857,Café
1690,South Lake Union,47.622011276595764,-122.33604221276607,Top Pot Doughnuts,47.62405433950611,-122.33665189082939,Donut Shop
1691,South Lake Union,47.622011276595764,-122.33604221276607,EVEN Hotels Seattle,47.624111113772045,-122.33448546020614,Hotel
1692,South Lake Union,47.622011276595764,-122.33604221276607,Goodwill South Lake Union,47.622409243586034,-122.33881938769059,Thrift / Vintage Store
1693,South Lake Union,47.622011276595764,-122.33604221276607,Victrola Coffee Roasters (Amazon Campus),47.62386,-122.335526,Café
1694,South Lake Union,47.622011276595764,-122.33604221276607,Flatstick Pub,47.624974447126526,-122.33839430488082,Beer Bar
1695,South Lake Union,47.622011276595764,-122.33604221276607,Fresh Flours,47.62278322398041,-122.34131364341532,Coffee Shop
1696,South Lake Union,47.622011276595764,-122.33604221276607,Cafe Hagen,47.620852,-122.331467,Café
1697,South Lake Union,47.622011276595764,-122.33604221276607,Barry's Bootcamp,47.618863,-122.338204,Gym / Fitness Center
1698,South Lake Union,47.622011276595764,-122.33604221276607,Jack's BBQ,47.62055894281411,-122.33960423765085,BBQ Joint
1699,South Lake Union,47.622011276595764,-122.33604221276607,Evergreens,47.62076902523543,-122.33605015378963,Salad Place
1700,South Lake Union,47.622011276595764,-122.33604221276607,Chick'n Fix,47.621547674209694,-122.33550864538607,Food Truck
1701,South Lake Union,47.622011276595764,-122.33604221276607,Be Luminous Yoga,47.61794382708119,-122.33786703766124,Yoga Studio
1702,South Lake Union,47.622011276595764,-122.33604221276607,Whole Foods Market,47.61814932884114,-122.3383602862596,Grocery Store
1703,South Lake Union,47.622011276595764,-122.33604221276607,Revel SLU,47.623886362660464,-122.33862644839812,Korean Restaurant
1704,South Lake Union,47.622011276595764,-122.33604221276607,Caffe Ladro,47.622284315215,-122.33408269026937,Coffee Shop
1705,South Lake Union,47.622011276595764,-122.33604221276607,Espresso Vivace,47.62023239971068,-122.33050843247834,Coffee Shop
1706,South Lake Union,47.622011276595764,-122.33604221276607,Pan Pacific Seattle,47.6182221,-122.3373972,Hotel
1707,South Lake Union,47.622011276595764,-122.33604221276607,Ivan Salaverry MMA,47.62083081433551,-122.34098517516344,Martial Arts Dojo
1708,South Lake Union,47.622011276595764,-122.33604221276607,Warehouse 345,47.62171856643705,-122.33627689815353,Cafeteria
1709,South Lake Union,47.622011276595764,-122.33604221276607,Teinei,47.62319325008377,-122.33147177976194,Japanese Restaurant
1710,South Lake Union,47.622011276595764,-122.33604221276607,Starbucks,47.62441270409896,-122.33865767796978,Coffee Shop
1711,South Lake Union,47.622011276595764,-122.33604221276607,PlayDate SEA,47.623650945104075,-122.33119500868558,Playground
1712,South Lake Union,47.622011276595764,-122.33604221276607,Motofish Coffee Truck,47.62203075475646,-122.33496142474274,Food Truck
1713,South Lake Union,47.622011276595764,-122.33604221276607,Café An'Claire,47.621043946102425,-122.339832455687,Bakery
1714,South Lake Union,47.622011276595764,-122.33604221276607,Bartell Drugs,47.62427494500781,-122.33693703160624,Pharmacy
1715,South Lake Union,47.622011276595764,-122.33604221276607,Feierabend,47.622536,-122.330255,German Restaurant
1716,South Lake Union,47.622011276595764,-122.33604221276607,I Love My GFF,47.624540915067065,-122.33733947986457,Food Truck
1717,South Lake Union,47.622011276595764,-122.33604221276607,Hot Dog King,47.62204478920798,-122.33816910764091,Hot Dog Joint
1718,South Lake Union,47.622011276595764,-122.33604221276607,Jujubeet,47.62074153231851,-122.33603910678468,Juice Bar
1719,South Lake Union,47.622011276595764,-122.33604221276607,SLU Saturday Market,47.61929803353778,-122.33978488960724,Farmers Market
1720,South Lake Union,47.622011276595764,-122.33604221276607,314PIE,47.621075050001025,-122.33575144901444,Food Truck
1721,South Lake Union,47.622011276595764,-122.33604221276607,Tutta Bella Neapolitan Pizzeria,47.61833639251855,-122.33808860107774,Pizza Place
1722,South Lake Union,47.622011276595764,-122.33604221276607,Box Nature Sushi,47.623640636775235,-122.33358940960073,Food Truck
1723,South Lake Union,47.622011276595764,-122.33604221276607,Lunchbox Laboratory,47.62064712,-122.33120536,Burger Joint
1724,South Lake Union,47.622011276595764,-122.33604221276607,The Collective,47.6224585,-122.3421374,Lounge
1725,South Lake Union,47.622011276595764,-122.33604221276607,West Elm,47.61844975664224,-122.33926322855322,Furniture / Home Store
1726,South Lake Union,47.622011276595764,-122.33604221276607,District H,47.618787,-122.33756100000001,Market
1727,South Lake Union,47.622011276595764,-122.33604221276607,The Barking Lounge,47.6203237830319,-122.34182626730879,Pet Service
1728,South Lake Union,47.622011276595764,-122.33604221276607,Evolv Fitness,47.623090059454356,-122.32983675094307,Boxing Gym
1729,South Lake Union,47.622011276595764,-122.33604221276607,CVS Pharmacy,47.62336,-122.338628,Drugstore
1730,South Lake Union,47.622011276595764,-122.33604221276607,Einstein Bros Bagels,47.618039311705935,-122.33897566795349,Bagel Shop
1731,South Lake Union,47.622011276595764,-122.33604221276607,Cask & Trotter,47.626055480853005,-122.33888251372196,BBQ Joint
1732,South Lake Union,47.622011276595764,-122.33604221276607,Starbucks,47.62539921600265,-122.33417573853917,Coffee Shop
1733,South Lake Union,47.622011276595764,-122.33604221276607,Excellence Fitness,47.62215547571713,-122.34212700127057,Gym / Fitness Center
1734,South Lake Union,47.622011276595764,-122.33604221276607,Lo Fi,47.62288940923852,-122.32950449275495,Bar
1735,South Lake Union,47.622011276595764,-122.33604221276607,Buca di Beppo,47.62594146604359,-122.33906149864197,Italian Restaurant
1736,South Lake Union,47.622011276595764,-122.33604221276607,Guitar Center,47.6240602,-122.3380615,Music Store
1737,South Lake Union,47.622011276595764,-122.33604221276607,Ripple Yoga,47.62310399293209,-122.33002798356674,Yoga Studio
1738,South Lake Union,47.622011276595764,-122.33604221276607,Caravan Crepes,47.61944760348147,-122.33970866822831,Food Truck
1739,South Lake Union,47.622011276595764,-122.33604221276607,Specialty's Cafe & Bakery/Peet's Coffee - SLU,47.623761424880996,-122.33711300718986,Coffee Shop
1740,South Lake Union,47.622011276595764,-122.33604221276607,The UPS Store,47.62336,-122.329973,Shipping Store
1741,South Lake Union,47.622011276595764,-122.33604221276607,Denny's,47.624545,-122.337133,Breakfast Spot
1742,South Lake Union,47.622011276595764,-122.33604221276607,Metropolitan Deli & Cafe,47.623046338718346,-122.33156493295917,Deli / Bodega
1743,South Lake Union,47.622011276595764,-122.33604221276607,South Lake Union Discovery Center,47.619201238489396,-122.3387964293771,Tourist Information Center
1744,South Lake Union,47.622011276595764,-122.33604221276607,Starbucks,47.6182,-122.33715,Coffee Shop
1745,South Lake Union,47.622011276595764,-122.33604221276607,Rigoletto,47.6226527676183,-122.33076429637588,Italian Restaurant
1746,South Lake Union,47.622011276595764,-122.33604221276607,Cork & Kale Market And Bar,47.624045,-122.334588,Restaurant
1747,South Lake Union,47.622011276595764,-122.33604221276607,Naanz Kitchen + Bar,47.623378,-122.33108100000001,Indian Restaurant
1748,South Lake Union,47.622011276595764,-122.33604221276607,XFINITY Store by Comcast,47.6179481,-122.3381359,Business Service
1749,South Lake Union,47.622011276595764,-122.33604221276607,Caffé Torino,47.62229207860994,-122.33043065049392,Coffee Shop
1750,South Lake Union,47.622011276595764,-122.33604221276607,South Lake Union Streetcar,47.61821929232004,-122.33817593478287,Tram Station
1751,South Lake Union,47.622011276595764,-122.33604221276607,King County Metro Route 8,47.618486173042825,-122.33468082915435,Bus Stop
1752,South Lake Union,47.622011276595764,-122.33604221276607,Seattle Streetcar - Lake Union Park,47.62594514715537,-122.33651250695391,Tram Station
1753,South Lake Union,47.622011276595764,-122.33604221276607,Grilled Cheese Experience,47.622814,-122.33008000000001,Fast Food Restaurant
1754,South Park,47.526824,-122.32286300000001,Burdick Brewery,47.530318,-122.32326100000002,Brewery
1755,South Park,47.526824,-122.32286300000001,Cesar Chavez Park,47.52667750728217,-122.32533931732176,Park
1756,South Park,47.526824,-122.32286300000001,South Park Playground,47.52785112141912,-122.32426643371583,Playground
1757,South Park,47.526824,-122.32286300000001,Georgetown Duwamish River Park,47.530632098283405,-122.32291842176593,Park
1758,Southeast Magnolia,47.64274150943397,-122.39080301886796,Ella Bailey Park,47.640583778456666,-122.39114999771118,Playground
1759,Southeast Magnolia,47.64274150943397,-122.39080301886796,Bayview Playground,47.64430947458207,-122.38693269805118,Playground
1760,Southeast Magnolia,47.64274150943397,-122.39080301886796,Raye Field,47.64343475308234,-122.38719284671262,Baseball Field
1761,Southeast Magnolia,47.64274150943397,-122.39080301886796,Metro Bus Stop Throndyke And Lynn,47.639366,-122.387126,Bus Stop
1762,Stevens,47.62370056872036,-122.30575459715641,Hello Robin,47.62398453111973,-122.30724006438948,Bakery
1763,Stevens,47.62370056872036,-122.30575459715641,Monsoon,47.624790698446255,-122.3073497336278,Vietnamese Restaurant
1764,Stevens,47.62370056872036,-122.30575459715641,Rocket Taco,47.6245685,-122.3070021,Taco Place
1765,Stevens,47.62370056872036,-122.30575459715641,Fuel Coffee Seattle,47.62472537919823,-122.3072974681905,Coffee Shop
1766,Stevens,47.62370056872036,-122.30575459715641,Cone & Steiner,47.62410502026319,-122.30725303365452,Gourmet Shop
1767,Stevens,47.62370056872036,-122.30575459715641,Tallulah's,47.62431268448907,-122.30721967111329,Bar
1768,Stevens,47.62370056872036,-122.30575459715641,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery
1769,Stevens,47.62370056872036,-122.30575459715641,Vios Cafe and Market Place,47.62695193289235,-122.30743594602171,Greek Restaurant
1770,Stevens,47.62370056872036,-122.30575459715641,Miller Playfield,47.621062194032554,-122.30647802352905,Athletics & Sports
1771,Stevens,47.62370056872036,-122.30575459715641,Tirto Furniture,47.6246206,-122.3066141,Furniture / Home Store
1772,Stevens,47.62370056872036,-122.30575459715641,Ritual House,47.624730910350884,-122.30727625212018,Yoga Studio
1773,Stevens,47.62370056872036,-122.30575459715641,C & S General,47.6240617660879,-122.30727492568933,Food & Drink Shop
1774,Stevens,47.62370056872036,-122.30575459715641,Metro Bus Stop 29278,47.62344181537628,-122.30244214,Bus Stop
1775,Stevens,47.62370056872036,-122.30575459715641,"Metro Bus Stop - #43, #48",47.62506489743369,-122.30249682590863,Bus Stop
1776,Stevens,47.62370056872036,-122.30575459715641,Megan Mary Olander,47.626709000000005,-122.306789,Gift Shop
1777,Stevens,47.62370056872036,-122.30575459715641,Metro Bus Stop - 19th Ave E & E Thomas St,47.62051986896027,-122.30708193165799,Bus Stop
1778,Stevens,47.62370056872036,-122.30575459715641,Prentis I. Frazier Park,47.621786313169125,-122.30155679524653,Playground
1779,Stevens,47.62370056872036,-122.30575459715641,Metro Bus Stop 29280,47.62687357597253,-122.30236588303998,Bus Stop
1780,Sunset Hill,47.678614130434774,-122.39920804347825,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant
1781,Sunset Hill,47.678614130434774,-122.39920804347825,Baker's,47.675648,-122.39819,Cocktail Bar
1782,Sunset Hill,47.678614130434774,-122.39920804347825,Seattle Sailing Club,47.680716,-122.404983,Boat or Ferry
1783,Sunset Hill,47.678614130434774,-122.39920804347825,The Scoop at Walter's,47.67559814556477,-122.39826398882187,Ice Cream Shop
1784,Sunset Hill,47.678614130434774,-122.39920804347825,Pico Café,47.67567412366766,-122.39838671984012,Bakery
1785,Sunset Hill,47.678614130434774,-122.39920804347825,Jibe Espresso Bar,47.68061260228124,-122.4046767486141,Coffee Shop
1786,Sunset Hill,47.678614130434774,-122.39920804347825,Rain City Video,47.675599296725636,-122.39828110739465,Video Store
1787,Sunset Hill,47.678614130434774,-122.39920804347825,Ballard Kayak,47.68076081409372,-122.40458250045775,Board Shop
1788,Sunset Hill,47.678614130434774,-122.39920804347825,Dockside Mail,47.680717471427464,-122.40462210698537,Post Office
1789,Sunset Hill,47.678614130434774,-122.39920804347825,Windworks Sailing,47.680652308668996,-122.40483346363668,Harbor / Marina
1790,University District,47.6628861570248,-122.31400247933888,Sharetea,47.66136976703813,-122.31624519020444,Bubble Tea Shop
1791,University District,47.6628861570248,-122.31400247933888,Arepa Venezuelan Kitchen,47.66482431735755,-122.31271717588655,South American Restaurant
1792,University District,47.6628861570248,-122.31400247933888,Morsel,47.66469484343289,-122.313014271147,Coffee Shop
1793,University District,47.6628861570248,-122.31400247933888,Pink Gorilla,47.661026018570475,-122.31323842506971,Video Game Store
1794,University District,47.6628861570248,-122.31400247933888,Neptune Theatre,47.66110515525598,-122.31399496401811,Music Venue
1795,University District,47.6628861570248,-122.31400247933888,Thai Tom,47.6626054903407,-122.313312292099,Thai Restaurant
1796,University District,47.6628861570248,-122.31400247933888,Cedars in University District,47.66473886965021,-122.31449514627457,Indian Restaurant
1797,University District,47.6628861570248,-122.31400247933888,Ding Tea,47.663813741217844,-122.31322182166672,Bubble Tea Shop
1798,University District,47.6628861570248,-122.31400247933888,Shawarma King,47.66092348228639,-122.31319861700942,Mediterranean Restaurant
1799,University District,47.6628861570248,-122.31400247933888,Trader Joe's,47.66273490376627,-122.3177242100707,Grocery Store
1800,University District,47.6628861570248,-122.31400247933888,Oasis Tea Zone,47.66204909935353,-122.3129367828369,Bubble Tea Shop
1801,University District,47.6628861570248,-122.31400247933888,Slate Coffee Bar,47.66125375961288,-122.31381974105402,Coffee Shop
1802,University District,47.6628861570248,-122.31400247933888,Palmi Korean BBQ,47.66245829544689,-122.31300631796296,Korean Restaurant
1803,University District,47.6628861570248,-122.31400247933888,Tea Republik,47.66207655824566,-122.31329219098295,Tea Room
1804,University District,47.6628861570248,-122.31400247933888,University District Farmers Market,47.665799172061455,-122.31313498249861,Farmers Market
1805,University District,47.6628861570248,-122.31400247933888,Mountaineering Club,47.6615138464492,-122.31461093776961,Restaurant
1806,University District,47.6628861570248,-122.31400247933888,Taste of Xi'an,47.661957072723055,-122.31333743786143,Chinese Restaurant
1807,University District,47.6628861570248,-122.31400247933888,Full Tilt Ice Cream,47.66489692613233,-122.31469004992883,Ice Cream Shop
1808,University District,47.6628861570248,-122.31400247933888,Sweet Alchemy Ice Cream,47.65987658496071,-122.31324239129908,Ice Cream Shop
1809,University District,47.6628861570248,-122.31400247933888,U:DON Fresh Japanese Noodle Station,47.66179548680422,-122.3131942154418,Udon Restaurant
1810,University District,47.6628861570248,-122.31400247933888,Residence Inn by Marriott Seattle University District,47.66178,-122.3156056,Hotel
1811,University District,47.6628861570248,-122.31400247933888,AMC Dine-In Seattle 10,47.66159914556018,-122.31820421278735,Movie Theater
1812,University District,47.6628861570248,-122.31400247933888,CorePower Yoga,47.6621772,-122.3156506,Yoga Studio
1813,University District,47.6628861570248,-122.31400247933888,Mr. Lu's Seafood & Burgers,47.66464040106752,-122.31306624251577,Burger Joint
1814,University District,47.6628861570248,-122.31400247933888,Kung Fu Tea,47.664028961342794,-122.3128108970551,Bubble Tea Shop
1815,University District,47.6628861570248,-122.31400247933888,My Favorite Deli,47.661257820651365,-122.31417625168181,Deli / Bodega
1816,University District,47.6628861570248,-122.31400247933888,Scarecrow Video,47.66599380338485,-122.31727197574423,Video Store
1817,University District,47.6628861570248,-122.31400247933888,Pure Barre U Village,47.66255844835203,-122.3161060220728,Gym / Fitness Center
1818,University District,47.6628861570248,-122.31400247933888,Chi Mac,47.66204401402561,-122.31325627284025,Korean Restaurant
1819,University District,47.6628861570248,-122.31400247933888,Which Wich? Superior Sandwiches,47.66376721834419,-122.31311088608695,Sandwich Place
1820,University District,47.6628861570248,-122.31400247933888,University Volkswagen,47.66441704268601,-122.3171409427353,Auto Dealership
1821,University District,47.6628861570248,-122.31400247933888,Itadakimasu,47.664343563321204,-122.31429067784718,Asian Restaurant
1822,University District,47.6628861570248,-122.31400247933888,Wann Yen,47.659617,-122.31348100000001,Dessert Shop
1823,University District,47.6628861570248,-122.31400247933888,Ugly Mug Cafe,47.659866485193724,-122.31367437660943,Café
1824,University District,47.6628861570248,-122.31400247933888,Gargoyles Statuary,47.66271031783785,-122.3131124184841,Art Gallery
1825,University District,47.6628861570248,-122.31400247933888,Amazing Thai,47.66678262806658,-122.31728953239886,Thai Restaurant
1826,University District,47.6628861570248,-122.31400247933888,Jake's Coffee,47.663169375777116,-122.31573568753731,Café
1827,University District,47.6628861570248,-122.31400247933888,O~Dessert | 糖潮,47.663764578938405,-122.31335515185498,Chinese Restaurant
1828,University District,47.6628861570248,-122.31400247933888,Artist & Craftsman Supply,47.66083216276024,-122.31967795443686,Arts & Crafts Store
1829,University District,47.6628861570248,-122.31400247933888,Target,47.662382,-122.313445,Department Store
1830,University District,47.6628861570248,-122.31400247933888,Trinity Market,47.659708452438935,-122.31772446226515,Deli / Bodega
1831,University District,47.6628861570248,-122.31400247933888,Wow Bubble Tea,47.662812155558065,-122.31331340785565,Bubble Tea Shop
1832,University District,47.6628861570248,-122.31400247933888,Jewel of India,47.66410298,-122.31341836,Indian Restaurant
1833,University District,47.6628861570248,-122.31400247933888,Floating Bridge Brewing,47.661456399758094,-122.31980230543076,Brewery
1834,University District,47.6628861570248,-122.31400247933888,Citra Frozen Yogurt,47.663871920891,-122.31315883322057,Frozen Yogurt Shop
1835,University District,47.6628861570248,-122.31400247933888,Samir's Mediterranean Grill,47.65981806866364,-122.31341858467458,Mediterranean Restaurant
1836,University District,47.6628861570248,-122.31400247933888,Pho Shizzle,47.65937272193782,-122.31330164988421,Vietnamese Restaurant
1837,University District,47.6628861570248,-122.31400247933888,Pita Pit,47.66177594661713,-122.3131674528122,Sandwich Place
1838,University District,47.6628861570248,-122.31400247933888,Burke Museum,47.66061608512527,-122.31028250728093,Science Museum
1839,University District,47.6628861570248,-122.31400247933888,Red Light - U District,47.6629744495159,-122.31305221452345,Thrift / Vintage Store
1840,University District,47.6628861570248,-122.31400247933888,Chipotle Mexican Grill,47.65923993614187,-122.31340227422237,Mexican Restaurant
1841,University District,47.6628861570248,-122.31400247933888,川宗 Red Pepper,47.6626757065786,-122.31325548950012,Chinese Restaurant
1842,University District,47.6628861570248,-122.31400247933888,Buffalo Exchange,47.66222471571175,-122.31317218651068,Thrift / Vintage Store
1843,University District,47.6628861570248,-122.31400247933888,Nasai Teriyaki,47.6600734227314,-122.31356358115796,Japanese Restaurant
1844,University District,47.6628861570248,-122.31400247933888,Village Sushi,47.66429676368383,-122.31531300378492,Sushi Restaurant
1845,University District,47.6628861570248,-122.31400247933888,Al's Music Videos + Games,47.66261447694746,-122.31322613086202,Record Shop
1846,University District,47.6628861570248,-122.31400247933888,Blue Moon Tavern,47.661413961775715,-122.32005773044718,Dive Bar
1847,University District,47.6628861570248,-122.31400247933888,Beetle Cafe,47.66085031177694,-122.31316068904133,Café
1848,University District,47.6628861570248,-122.31400247933888,H-Mart,47.65895769658186,-122.31319932286324,Grocery Store
1849,University District,47.6628861570248,-122.31400247933888,Bulldog News,47.658501383660216,-122.31318574878804,Coffee Shop
1850,University District,47.6628861570248,-122.31400247933888,Watertown Hotel,47.659491378142704,-122.31747334247349,Hotel
1851,University District,47.6628861570248,-122.31400247933888,Taikong Style Restaurant 匯港臺,47.65957587098342,-122.31333021744058,Chinese Restaurant
1852,University District,47.6628861570248,-122.31400247933888,Memo's Mexican Food Restaurant,47.664289314149705,-122.31319589041166,Mexican Restaurant
1853,University District,47.6628861570248,-122.31400247933888,Seven Gables (Landmark Theatres),47.664783456473664,-122.31772775280747,Movie Theater
1854,University District,47.6628861570248,-122.31400247933888,Cafe Allegro,47.6585857302166,-122.31266142013551,Coffee Shop
1855,University District,47.6628861570248,-122.31400247933888,7-11 On The Ave,47.663197,-122.312934,Convenience Store
1856,University District,47.6628861570248,-122.31400247933888,CVS pharmacy,47.6602637040805,-122.3132407703513,Drugstore
1857,University District,47.6628861570248,-122.31400247933888,University Playground,47.66426468297207,-122.31947418487046,Playground
1858,University District,47.6628861570248,-122.31400247933888,Grand Illusion Cinema,47.66486258285917,-122.31293935539807,Indie Movie Theater
1859,University District,47.6628861570248,-122.31400247933888,U.S. Bank ATM,47.6605240592642,-122.31312314806158,ATM
1860,University District,47.6628861570248,-122.31400247933888,Finn MacCool's,47.658922544221916,-122.31345907193118,Bar
1861,University District,47.6628861570248,-122.31400247933888,Chase Bank,47.661418,-122.313462,Bank
1862,University District,47.6628861570248,-122.31400247933888,7-Eleven,47.662799,-122.316601,Convenience Store
1863,University District,47.6628861570248,-122.31400247933888,Walgreens,47.664821,-122.3149703,Pharmacy
1864,University District,47.6628861570248,-122.31400247933888,T12 Social House,47.66142766864336,-122.31514692306517,New American Restaurant
1865,University District,47.6628861570248,-122.31400247933888,Chili's South Indian Restaurant,47.65901384913589,-122.31314995807703,Indian Restaurant
1866,University District,47.6628861570248,-122.31400247933888,Mee Sum Pastry,47.661119969992775,-122.31327411011567,Tea Room
1867,University District,47.6628861570248,-122.31400247933888,Teriyaki 1st,47.66663123588017,-122.31345437192267,Japanese Restaurant
1868,University District,47.6628861570248,-122.31400247933888,Flowers,47.65977763602213,-122.313270906504,Bar
1869,University District,47.6628861570248,-122.31400247933888,Varsity Theatre,47.660752919727884,-122.31338785258922,Movie Theater
1870,University District,47.6628861570248,-122.31400247933888,Magus,47.6585072,-122.3127157,Bookstore
1871,University District,47.6628861570248,-122.31400247933888,Seattle Public Library - University Branch,47.66513296082438,-122.31772794709846,Library
1872,University District,47.6628861570248,-122.31400247933888,Thanh Vi,47.659129618296625,-122.31320341612232,Vietnamese Restaurant
1873,University District,47.6628861570248,-122.31400247933888,Kai's Bistro & Lounge,47.65982860151128,-122.31370714128579,Lounge
1874,University District,47.6628861570248,-122.31400247933888,Seattle Hookah Lounge,47.663245595604955,-122.31769769275097,Lounge
1875,University District,47.6628861570248,-122.31400247933888,Crossroads Trading Co - U District,47.65981618560228,-122.31312628602922,Thrift / Vintage Store
1876,University District,47.6628861570248,-122.31400247933888,Yunnie Bubble Tea,47.66164724750946,-122.31322107798714,Bubble Tea Shop
1877,University District,47.6628861570248,-122.31400247933888,Pho Than Brothers,47.65851518553961,-122.31327978996289,Noodle House
1878,University District,47.6628861570248,-122.31400247933888,SomTamThai Restaurant,47.664222337511255,-122.31309988615828,Thai Restaurant
1879,University District,47.6628861570248,-122.31400247933888,Café on the Ave.,47.65851,-122.31353,Café
1880,University District,47.6628861570248,-122.31400247933888,Domino's Pizza,47.663699,-122.314499,Pizza Place
1881,University District,47.6628861570248,-122.31400247933888,Hiroshi's Poke,47.663538,-122.31603100000001,Poke Place
1882,University District,47.6628861570248,-122.31400247933888,Thaiger Room,47.65922729341897,-122.31322593571423,Thai Restaurant
1883,University District,47.6628861570248,-122.31400247933888,University Family YMCA,47.665085790726636,-122.31544487246684,Gym
1884,University District,47.6628861570248,-122.31400247933888,7-Eleven,47.6590874,-122.3130196,Convenience Store
1885,University District,47.6628861570248,-122.31400247933888,Izakaya Ku,47.66671565310642,-122.3131327384643,Korean Restaurant
1886,University District,47.6628861570248,-122.31400247933888,Shell,47.66104596,-122.31686709,Gas Station
1887,University District,47.6628861570248,-122.31400247933888,Noodle Nation,47.65930933585725,-122.31320471423918,Thai Restaurant
1888,University District,47.6628861570248,-122.31400247933888,Ly's Donuts,47.66111406766572,-122.31723195556349,Donut Shop
1889,University District,47.6628861570248,-122.31400247933888,FedEx Office Print & Ship Center,47.6615379,-122.3194105,Shipping Store
1890,Victory Heights,47.70894310344826,-122.30593793103448,Tubs Gourmet Sub Sandwiches,47.709942121743545,-122.30042751157845,Sandwich Place
1891,Victory Heights,47.70894310344826,-122.30593793103448,Herbn Elements Recreational and Medical Dispensary,47.70908043809485,-122.30152190196577,Marijuana Dispensary
1892,Victory Heights,47.70894310344826,-122.30593793103448,Victory Heights Playground,47.705899,-122.30776,Playground
1893,Victory Heights,47.70894310344826,-122.30593793103448,NorthView Research Group,47.710618,-122.31055,Business Service
1894,Victory Heights,47.70894310344826,-122.30593793103448,Manna Teriyaki - Lake City,47.7099545283363,-122.30036964804626,Asian Restaurant
1895,Victory Heights,47.70894310344826,-122.30593793103448,Greenworks Cooperative,47.71012496948242,-122.30026245117188,Pharmacy
1896,Victory Heights,47.70894310344826,-122.30593793103448,Luciano's Pizza,47.709997973840245,-122.30020165443419,Pizza Place
1897,Victory Heights,47.70894310344826,-122.30593793103448,Kennelly Keys Music,47.710485,-122.299995,Music Store
1898,Victory Heights,47.70894310344826,-122.30593793103448,Chicka Latte,47.71098138759583,-122.300093,Coffee Shop
1899,View Ridge,47.68242615384615,-122.27243846153848,View Ridge Area,47.67951649270066,-122.27165378219081,Park
1900,Wallingford,47.6593612867647,-122.33286150735293,The Octopus Bar,47.66134057064252,-122.33323118159028,Dive Bar
1901,Wallingford,47.6593612867647,-122.33286150735293,TNT Taqueria,47.66142381419963,-122.33289515954182,Taco Place
1902,Wallingford,47.6593612867647,-122.33286150735293,45th Stop N Shop & Poke Bar,47.661315467574134,-122.33032690941532,Poke Place
1903,Wallingford,47.6593612867647,-122.33286150735293,Pho Than Brothers,47.6613619947598,-122.33088502668579,Asian Restaurant
1904,Wallingford,47.6593612867647,-122.33286150735293,Kabul Afghan Cuisine,47.66126853632811,-122.33121831894209,Restaurant
1905,Wallingford,47.6593612867647,-122.33286150735293,Ezell's Famous Chicken,47.66150944254662,-122.33084751714829,Fried Chicken Joint
1906,Wallingford,47.6593612867647,-122.33286150735293,SeaMonster Lounge,47.661475,-122.33235,Lounge
1907,Wallingford,47.6593612867647,-122.33286150735293,Wallypets,47.66075151243603,-122.33620053241226,Pet Store
1908,Wallingford,47.6593612867647,-122.33286150735293,The Grizzled Wizard,47.66133440828322,-122.33062762184956,Bar
1909,Wallingford,47.6593612867647,-122.33286150735293,Trophy Cupcakes,47.66097780292109,-122.33571993532638,Cupcake Shop
1910,Wallingford,47.6593612867647,-122.33286150735293,Fainting Goat Gelato,47.66134581371849,-122.33486356347564,Ice Cream Shop
1911,Wallingford,47.6593612867647,-122.33286150735293,Jhanjay Vegetarian Thai Cuisine,47.66143471477418,-122.3367502400843,Thai Restaurant
1912,Wallingford,47.6593612867647,-122.33286150735293,Murphy's Pub,47.66144147125998,-122.33396610546468,Pub
1913,Wallingford,47.6593612867647,-122.33286150735293,4649 Yoroshiku Japanese Restaurant,47.661216,-122.334338,Japanese Restaurant
